id,first_name,last_name,gender,birthdate,zipcode,city,state,active,region,connection_type,average_call_length,age,app,MB used,personas
10052,Jaquenetta,Upstone,0,4/12/1972,30905,Augusta,Georgia,1,5,1,27.62,47,16,777.82,Tiffany
10052,Jaquenetta,Upstone,0,4/12/1972,30905,Augusta,Georgia,1,5,1,27.62,47,14,626.81,Gina
10052,Jaquenetta,Upstone,0,4/12/1972,30905,Augusta,Georgia,1,5,1,27.62,47,3,348.26,Erica
10052,Jaquenetta,Upstone,0,4/12/1972,30905,Augusta,Georgia,1,5,1,27.62,47,0,809.93,Tiffany
10053,Guglielmo,Masseo,1,6/25/2005,92153,San Diego,California,1,3,1,54.24,14,9,239.09,Jason
10053,Guglielmo,Masseo,1,6/25/2005,92153,San Diego,California,1,3,1,54.24,14,1,426.14,Andrew
10053,Guglielmo,Masseo,1,6/25/2005,92153,San Diego,California,1,3,1,54.24,14,4,817.97,Matt
10053,Guglielmo,Masseo,1,6/25/2005,92153,San Diego,California,1,3,1,54.24,14,2,674.15,David
10053,Guglielmo,Masseo,1,6/25/2005,92153,San Diego,California,1,3,1,54.24,14,0,436.67,Andrew
10053,Guglielmo,Masseo,1,6/25/2005,92153,San Diego,California,1,3,1,54.24,14,18,653.62,David
10054,Sadye,Inkster,0,1/23/1991,39236,Jackson,Mississippi,0,5,1,21,28,12,502.77,Gina
10054,Sadye,Inkster,0,1/23/1991,39236,Jackson,Mississippi,0,5,1,21,28,7,256.92,Jessica
10055,Inez,Yurocjkin,0,4/21/1970,95054,Santa Clara,California,1,3,1,47.02,49,17,152.44,Jessica
10055,Inez,Yurocjkin,0,4/21/1970,95054,Santa Clara,California,1,3,1,47.02,49,3,489.46,Gina
10055,Inez,Yurocjkin,0,4/21/1970,95054,Santa Clara,California,1,3,1,47.02,49,5,749.91,Tiffany
10055,Inez,Yurocjkin,0,4/21/1970,95054,Santa Clara,California,1,3,1,47.02,49,7,680.82,Gina
10055,Inez,Yurocjkin,0,4/21/1970,95054,Santa Clara,California,1,3,1,47.02,49,4,256.42,Jessica
10055,Inez,Yurocjkin,0,4/21/1970,95054,Santa Clara,California,1,3,1,47.02,49,2,330.23,Erica
10056,Bartolemo,Huggen,1,9/12/1972,75049,Garland,Texas,1,6,0,28.58,46,12,609.33,David
10056,Bartolemo,Huggen,1,9/12/1972,75049,Garland,Texas,1,6,0,28.58,46,4,130.53,Jason
10057,Valli,Pearcy,0,9/2/1985,55551,Young America,Minnesota,0,1,1,29.57,33,7,97.65,Jessica
10057,Valli,Pearcy,0,9/2/1985,55551,Young America,Minnesota,0,1,1,29.57,33,4,716.54,Tiffany
10057,Valli,Pearcy,0,9/2/1985,55551,Young America,Minnesota,0,1,1,29.57,33,3,204.16,Jessica
10058,Matthew,Kingaby,1,5/4/1977,92105,San Diego,California,1,3,0,28.8,42,15,271.55,Andrew
10058,Matthew,Kingaby,1,5/4/1977,92105,San Diego,California,1,3,0,28.8,42,4,310.2,Andrew
10058,Matthew,Kingaby,1,5/4/1977,92105,San Diego,California,1,3,0,28.8,42,14,597.85,David
10058,Matthew,Kingaby,1,5/4/1977,92105,San Diego,California,1,3,0,28.8,42,1,427.33,Andrew
10058,Matthew,Kingaby,1,5/4/1977,92105,San Diego,California,1,3,0,28.8,42,18,417.86,Andrew
10058,Matthew,Kingaby,1,5/4/1977,92105,San Diego,California,1,3,0,28.8,42,7,710.69,Matt
10059,Quintana,Glader,0,3/29/1974,48295,Detroit,Michigan,0,1,1,5.71,45,15,679.06,Gina
10059,Quintana,Glader,0,3/29/1974,48295,Detroit,Michigan,0,1,1,5.71,45,1,355.67,Erica
10059,Quintana,Glader,0,3/29/1974,48295,Detroit,Michigan,0,1,1,5.71,45,6,655.21,Gina
10059,Quintana,Glader,0,3/29/1974,48295,Detroit,Michigan,0,1,1,5.71,45,9,63.47,Jessica
10059,Quintana,Glader,0,3/29/1974,48295,Detroit,Michigan,0,1,1,5.71,45,16,232.8,Jessica
10059,Quintana,Glader,0,3/29/1974,48295,Detroit,Michigan,0,1,1,5.71,45,5,459.67,Erica
10060,Melva,Neary,0,5/21/1986,20540,Washington,District of Columbia,1,5,1,33.96,33,5,474.2629288,Erica
10061,Tymothy,Knolles-Green,1,7/18/1971,10110,New York City,New York,0,0,1,9.34,48,12,793.16,Matt
10061,Tymothy,Knolles-Green,1,7/18/1971,10110,New York City,New York,0,0,1,9.34,48,3,307.86,Andrew
10061,Tymothy,Knolles-Green,1,7/18/1971,10110,New York City,New York,0,0,1,9.34,48,4,208.15,Jason
10061,Tymothy,Knolles-Green,1,7/18/1971,10110,New York City,New York,0,0,1,9.34,48,10,584.61,David
10062,Celia,Cotman,0,6/24/1976,36177,Montgomery,Alabama,0,5,0,8.91,43,4,195.15,Jessica
10062,Celia,Cotman,0,6/24/1976,36177,Montgomery,Alabama,0,5,0,8.91,43,15,359.49,Erica
10062,Celia,Cotman,0,6/24/1976,36177,Montgomery,Alabama,0,5,0,8.91,43,0,503.24,Gina
10062,Celia,Cotman,0,6/24/1976,36177,Montgomery,Alabama,0,5,0,8.91,43,2,488.29,Gina
10062,Celia,Cotman,0,6/24/1976,36177,Montgomery,Alabama,0,5,0,8.91,43,1,897.15,Tiffany
10062,Celia,Cotman,0,6/24/1976,36177,Montgomery,Alabama,0,5,0,8.91,43,8,76.18,Jessica
10062,Celia,Cotman,0,6/24/1976,36177,Montgomery,Alabama,0,5,0,8.91,43,12,669.51,Gina
10063,Lindsey,Meharg,1,8/9/1955,77075,Houston,Texas,1,6,1,56,64,15,856.2,Matt
10063,Lindsey,Meharg,1,8/9/1955,77075,Houston,Texas,1,6,1,56,64,4,570.72,David
10063,Lindsey,Meharg,1,8/9/1955,77075,Houston,Texas,1,6,1,56,64,17,265.72,Andrew
10064,Yves,Presslie,1,10/11/1994,59105,Billings,Montana,0,4,1,30.97,24,16,56.06,Jason
10064,Yves,Presslie,1,10/11/1994,59105,Billings,Montana,0,4,1,30.97,24,5,831.03,Matt
10064,Yves,Presslie,1,10/11/1994,59105,Billings,Montana,0,4,1,30.97,24,8,521.39,David
10065,Kenn,Yurchishin,1,5/19/1966,25705,Huntington,West Virginia,1,5,0,24.19,53,1,216.22,Jason
10065,Kenn,Yurchishin,1,5/19/1966,25705,Huntington,West Virginia,1,5,0,24.19,53,4,212.45,Jason
10066,Christiana,MacLeese,0,12/19/1973,95123,San Jose,California,1,3,0,31.07,45,18,834.82,Tiffany
10066,Christiana,MacLeese,0,12/19/1973,95123,San Jose,California,1,3,0,31.07,45,0,817.08,Tiffany
10066,Christiana,MacLeese,0,12/19/1973,95123,San Jose,California,1,3,0,31.07,45,7,64.36,Jessica
10067,Darrell,Toland,1,1/3/1985,46699,South Bend,Indiana,1,1,1,6.34,34,15,95.24,Jason
10067,Darrell,Toland,1,1/3/1985,46699,South Bend,Indiana,1,1,1,6.34,34,16,810.57,Matt
10067,Darrell,Toland,1,1/3/1985,46699,South Bend,Indiana,1,1,1,6.34,34,6,107.06,Jason
10067,Darrell,Toland,1,1/3/1985,46699,South Bend,Indiana,1,1,1,6.34,34,9,808.21,Matt
10067,Darrell,Toland,1,1/3/1985,46699,South Bend,Indiana,1,1,1,6.34,34,10,235.7,Jason
10068,Orion,Jikylls,1,4/1/2005,12255,Albany,New York,1,0,1,40.52,14,16,75.32,Jason
10068,Orion,Jikylls,1,4/1/2005,12255,Albany,New York,1,0,1,40.52,14,17,772.19,Matt
10068,Orion,Jikylls,1,4/1/2005,12255,Albany,New York,1,0,1,40.52,14,7,168.87,Jason
10069,Otto,Osorio,1,9/20/1965,2216,Boston,Massachusetts,1,2,0,30.28,53,14,502.88,David
10069,Otto,Osorio,1,9/20/1965,2216,Boston,Massachusetts,1,2,0,30.28,53,0,363.47,Andrew
10069,Otto,Osorio,1,9/20/1965,2216,Boston,Massachusetts,1,2,0,30.28,53,12,609,David
10069,Otto,Osorio,1,9/20/1965,2216,Boston,Massachusetts,1,2,0,30.28,53,9,817.86,Matt
10069,Otto,Osorio,1,9/20/1965,2216,Boston,Massachusetts,1,2,0,30.28,53,11,229.92,Jason
10069,Otto,Osorio,1,9/20/1965,2216,Boston,Massachusetts,1,2,0,30.28,53,13,692.41,Matt
10069,Otto,Osorio,1,9/20/1965,2216,Boston,Massachusetts,1,2,0,30.28,53,16,781.51,Matt
10070,Junia,Jeffels,0,10/24/1987,31196,Atlanta,Georgia,1,5,1,22.36,31,10,369.14,Erica
10070,Junia,Jeffels,0,10/24/1987,31196,Atlanta,Georgia,1,5,1,22.36,31,9,51.53,Jessica
10070,Junia,Jeffels,0,10/24/1987,31196,Atlanta,Georgia,1,5,1,22.36,31,3,287.8,Erica
10070,Junia,Jeffels,0,10/24/1987,31196,Atlanta,Georgia,1,5,1,22.36,31,2,880.59,Tiffany
10070,Junia,Jeffels,0,10/24/1987,31196,Atlanta,Georgia,1,5,1,22.36,31,11,668.61,Gina
10070,Junia,Jeffels,0,10/24/1987,31196,Atlanta,Georgia,1,5,1,22.36,31,1,323.51,Erica
10071,Rutledge,Gotmann,1,10/16/1962,85215,Mesa,Arizona,1,6,0,48.42,56,12,754.53,Matt
10071,Rutledge,Gotmann,1,10/16/1962,85215,Mesa,Arizona,1,6,0,48.42,56,8,839.88,Matt
10071,Rutledge,Gotmann,1,10/16/1962,85215,Mesa,Arizona,1,6,0,48.42,56,10,619.45,David
10071,Rutledge,Gotmann,1,10/16/1962,85215,Mesa,Arizona,1,6,0,48.42,56,18,713.74,Matt
10072,Nisse,Pyper,0,10/26/1968,11499,Jamaica,New York,1,0,1,2.35,50,18,474.2629288,Erica
10073,Una,Burridge,0,2/7/1954,79911,El Paso,Texas,1,6,0,8.79,65,2,353.45,Erica
10074,Donnie,Fursey,1,7/11/1964,10029,New York City,New York,1,0,0,3.55,55,5,515.1,David
10074,Donnie,Fursey,1,7/11/1964,10029,New York City,New York,1,0,0,3.55,55,16,286.54,Andrew
10074,Donnie,Fursey,1,7/11/1964,10029,New York City,New York,1,0,0,3.55,55,17,399.08,Andrew
10074,Donnie,Fursey,1,7/11/1964,10029,New York City,New York,1,0,0,3.55,55,15,212.68,Jason
10074,Donnie,Fursey,1,7/11/1964,10029,New York City,New York,1,0,0,3.55,55,0,852.22,Matt
10074,Donnie,Fursey,1,7/11/1964,10029,New York City,New York,1,0,0,3.55,55,18,765,Matt
10075,Patty,Boyall,1,8/13/1955,33069,Pompano Beach,Florida,1,5,0,9.3,63,16,691.25,David
10075,Patty,Boyall,1,8/13/1955,33069,Pompano Beach,Florida,1,5,0,9.3,63,0,742.1,Matt
10075,Patty,Boyall,1,8/13/1955,33069,Pompano Beach,Florida,1,5,0,9.3,63,3,821.55,Matt
10075,Patty,Boyall,1,8/13/1955,33069,Pompano Beach,Florida,1,5,0,9.3,63,2,872.38,Matt
10075,Patty,Boyall,1,8/13/1955,33069,Pompano Beach,Florida,1,5,0,9.3,63,14,106.94,Jason
10075,Patty,Boyall,1,8/13/1955,33069,Pompano Beach,Florida,1,5,0,9.3,63,12,724.38,Matt
10076,Penelope,Knightly,0,3/9/1988,79410,Lubbock,Texas,0,6,1,29.07,31,5,359.9,Erica
10076,Penelope,Knightly,0,3/9/1988,79410,Lubbock,Texas,0,6,1,29.07,31,12,453.39,Erica
10076,Penelope,Knightly,0,3/9/1988,79410,Lubbock,Texas,0,6,1,29.07,31,8,420.5,Erica
10076,Penelope,Knightly,0,3/9/1988,79410,Lubbock,Texas,0,6,1,29.07,31,16,472.87,Erica
10076,Penelope,Knightly,0,3/9/1988,79410,Lubbock,Texas,0,6,1,29.07,31,10,337.26,Erica
10077,Brendis,Madgewick,1,11/29/1993,43210,Columbus,Ohio,0,1,1,44.27,25,15,62.1,Jason
10077,Brendis,Madgewick,1,11/29/1993,43210,Columbus,Ohio,0,1,1,44.27,25,6,248.01,Jason
10077,Brendis,Madgewick,1,11/29/1993,43210,Columbus,Ohio,0,1,1,44.27,25,10,639.54,David
10077,Brendis,Madgewick,1,11/29/1993,43210,Columbus,Ohio,0,1,1,44.27,25,0,387.29,Andrew
10077,Brendis,Madgewick,1,11/29/1993,43210,Columbus,Ohio,0,1,1,44.27,25,14,655.85,David
10077,Brendis,Madgewick,1,11/29/1993,43210,Columbus,Ohio,0,1,1,44.27,25,2,743.62,Matt
10078,Olimpia,McCarl,0,7/29/1965,30328,Atlanta,Georgia,0,5,1,39.6,54,6,268.1,Erica
10078,Olimpia,McCarl,0,7/29/1965,30328,Atlanta,Georgia,0,5,1,39.6,54,10,686.85,Gina
10078,Olimpia,McCarl,0,7/29/1965,30328,Atlanta,Georgia,0,5,1,39.6,54,14,741.28,Tiffany
10079,Rob,Woodhams,1,9/7/1997,78789,Austin,Texas,1,6,1,55.03,21,16,753.51,Matt
10079,Rob,Woodhams,1,9/7/1997,78789,Austin,Texas,1,6,1,55.03,21,7,434.67,Andrew
10080,Gaylord,Nolton,1,3/15/1977,38197,Memphis,Tennessee,0,5,1,37.67,42,1,473.4,Andrew
10080,Gaylord,Nolton,1,3/15/1977,38197,Memphis,Tennessee,0,5,1,37.67,42,4,252.11,Jason
10080,Gaylord,Nolton,1,3/15/1977,38197,Memphis,Tennessee,0,5,1,37.67,42,11,327.51,Andrew
10080,Gaylord,Nolton,1,3/15/1977,38197,Memphis,Tennessee,0,5,1,37.67,42,2,182.85,Jason
10080,Gaylord,Nolton,1,3/15/1977,38197,Memphis,Tennessee,0,5,1,37.67,42,8,638.4,David
10080,Gaylord,Nolton,1,3/15/1977,38197,Memphis,Tennessee,0,5,1,37.67,42,12,433.11,Andrew
10080,Gaylord,Nolton,1,3/15/1977,38197,Memphis,Tennessee,0,5,1,37.67,42,3,243.54,Jason
10081,Uriah,Atheis,1,4/18/2003,33694,Tampa,Florida,1,5,0,31.89,16,0,211.59,Jason
10081,Uriah,Atheis,1,4/18/2003,33694,Tampa,Florida,1,5,0,31.89,16,1,740.25,Matt
10081,Uriah,Atheis,1,4/18/2003,33694,Tampa,Florida,1,5,0,31.89,16,4,279.01,Andrew
10082,Averyl,Stollhofer,0,11/28/1959,17126,Harrisburg,Pennsylvania,1,0,0,29.47,59,6,775.54,Tiffany
10082,Averyl,Stollhofer,0,11/28/1959,17126,Harrisburg,Pennsylvania,1,0,0,29.47,59,7,833.5,Tiffany
10082,Averyl,Stollhofer,0,11/28/1959,17126,Harrisburg,Pennsylvania,1,0,0,29.47,59,9,397.45,Erica
10082,Averyl,Stollhofer,0,11/28/1959,17126,Harrisburg,Pennsylvania,1,0,0,29.47,59,13,778.24,Tiffany
10083,Ethelind,Scroggs,0,10/5/1995,46805,Fort Wayne,Indiana,0,1,1,35.62,23,8,188.16,Jessica
10083,Ethelind,Scroggs,0,10/5/1995,46805,Fort Wayne,Indiana,0,1,1,35.62,23,13,737.19,Tiffany
10083,Ethelind,Scroggs,0,10/5/1995,46805,Fort Wayne,Indiana,0,1,1,35.62,23,12,696.99,Tiffany
10083,Ethelind,Scroggs,0,10/5/1995,46805,Fort Wayne,Indiana,0,1,1,35.62,23,5,840.16,Tiffany
10083,Ethelind,Scroggs,0,10/5/1995,46805,Fort Wayne,Indiana,0,1,1,35.62,23,14,658.96,Gina
10083,Ethelind,Scroggs,0,10/5/1995,46805,Fort Wayne,Indiana,0,1,1,35.62,23,10,349.4,Erica
10083,Ethelind,Scroggs,0,10/5/1995,46805,Fort Wayne,Indiana,0,1,1,35.62,23,6,288.75,Erica
10084,Silvester,Mitcheson,1,12/19/1969,80945,Colorado Springs,Colorado,1,4,1,5.98,49,16,542.38,David
10084,Silvester,Mitcheson,1,12/19/1969,80945,Colorado Springs,Colorado,1,4,1,5.98,49,4,647.85,David
10085,Waylen,Andras,1,6/11/1963,44511,Youngstown,Ohio,1,1,0,34,56,18,769.25,Matt
10085,Waylen,Andras,1,6/11/1963,44511,Youngstown,Ohio,1,1,0,34,56,13,624.18,David
10085,Waylen,Andras,1,6/11/1963,44511,Youngstown,Ohio,1,1,0,34,56,16,330.33,Andrew
10085,Waylen,Andras,1,6/11/1963,44511,Youngstown,Ohio,1,1,0,34,56,1,571.44,David
10086,Lenore,Staton,0,9/12/1988,34981,Fort Pierce,Florida,1,5,1,35.69,30,8,308.51,Erica
10086,Lenore,Staton,0,9/12/1988,34981,Fort Pierce,Florida,1,5,1,35.69,30,2,55.23,Jessica
10086,Lenore,Staton,0,9/12/1988,34981,Fort Pierce,Florida,1,5,1,35.69,30,1,419.33,Erica
10087,Ermanno,Dot,1,12/8/1974,19605,Reading,Pennsylvania,0,0,0,13.15,44,0,74.03,Jason
10087,Ermanno,Dot,1,12/8/1974,19605,Reading,Pennsylvania,0,0,0,13.15,44,13,611.26,David
10087,Ermanno,Dot,1,12/8/1974,19605,Reading,Pennsylvania,0,0,0,13.15,44,7,703.36,Matt
10087,Ermanno,Dot,1,12/8/1974,19605,Reading,Pennsylvania,0,0,0,13.15,44,4,625.87,David
10088,Sher,Newns,0,9/18/1963,77346,Humble,Texas,0,6,1,50.88,55,4,561.06,Gina
10088,Sher,Newns,0,9/18/1963,77346,Humble,Texas,0,6,1,50.88,55,2,534.28,Gina
10088,Sher,Newns,0,9/18/1963,77346,Humble,Texas,0,6,1,50.88,55,12,842.29,Tiffany
10088,Sher,Newns,0,9/18/1963,77346,Humble,Texas,0,6,1,50.88,55,3,811.76,Tiffany
10088,Sher,Newns,0,9/18/1963,77346,Humble,Texas,0,6,1,50.88,55,1,74.51,Jessica
10089,Marlin,Code,1,11/26/2003,98498,Lakewood,Washington,0,3,0,38.4,15,17,451.7,Andrew
10089,Marlin,Code,1,11/26/2003,98498,Lakewood,Washington,0,3,0,38.4,15,14,376.75,Andrew
10090,Alberto,Pirdue,1,9/18/1954,31998,Columbus,Georgia,1,5,0,49.52,64,15,346.61,Andrew
10090,Alberto,Pirdue,1,9/18/1954,31998,Columbus,Georgia,1,5,0,49.52,64,3,74.38,Jason
10090,Alberto,Pirdue,1,9/18/1954,31998,Columbus,Georgia,1,5,0,49.52,64,2,251.86,Jason
10090,Alberto,Pirdue,1,9/18/1954,31998,Columbus,Georgia,1,5,0,49.52,64,18,368.71,Andrew
10091,Dorolice,Slogrove,0,6/7/1972,31136,Atlanta,Georgia,1,5,1,22.24,47,8,805.38,Tiffany
10091,Dorolice,Slogrove,0,6/7/1972,31136,Atlanta,Georgia,1,5,1,22.24,47,4,130.39,Jessica
10091,Dorolice,Slogrove,0,6/7/1972,31136,Atlanta,Georgia,1,5,1,22.24,47,16,689.56,Gina
10091,Dorolice,Slogrove,0,6/7/1972,31136,Atlanta,Georgia,1,5,1,22.24,47,17,553.48,Gina
10092,Teresa,Keysel,0,5/18/1977,64082,Lees Summit,Missouri,0,1,1,25.6,42,16,878.81,Tiffany
10092,Teresa,Keysel,0,5/18/1977,64082,Lees Summit,Missouri,0,1,1,25.6,42,11,420.43,Erica
10092,Teresa,Keysel,0,5/18/1977,64082,Lees Summit,Missouri,0,1,1,25.6,42,0,730.1,Tiffany
10092,Teresa,Keysel,0,5/18/1977,64082,Lees Summit,Missouri,0,1,1,25.6,42,5,708.17,Tiffany
10092,Teresa,Keysel,0,5/18/1977,64082,Lees Summit,Missouri,0,1,1,25.6,42,18,290.47,Erica
10092,Teresa,Keysel,0,5/18/1977,64082,Lees Summit,Missouri,0,1,1,25.6,42,17,895.74,Tiffany
10092,Teresa,Keysel,0,5/18/1977,64082,Lees Summit,Missouri,0,1,1,25.6,42,10,74.83,Jessica
10092,Teresa,Keysel,0,5/18/1977,64082,Lees Summit,Missouri,0,1,1,25.6,42,7,890.71,Tiffany
10093,Frederik,Gisburn,1,4/23/1955,20580,Washington,District of Columbia,1,5,0,32.52,64,14,224.33,Jason
10093,Frederik,Gisburn,1,4/23/1955,20580,Washington,District of Columbia,1,5,0,32.52,64,6,245.69,Jason
10093,Frederik,Gisburn,1,4/23/1955,20580,Washington,District of Columbia,1,5,0,32.52,64,9,617.78,David
10093,Frederik,Gisburn,1,4/23/1955,20580,Washington,District of Columbia,1,5,0,32.52,64,13,505.85,David
10093,Frederik,Gisburn,1,4/23/1955,20580,Washington,District of Columbia,1,5,0,32.52,64,5,790.83,Matt
10094,Agathe,Houselee,0,8/13/1966,80243,Denver,Colorado,1,4,1,19.16,52,18,177.32,Jessica
10094,Agathe,Houselee,0,8/13/1966,80243,Denver,Colorado,1,4,1,19.16,52,5,314.03,Erica
10094,Agathe,Houselee,0,8/13/1966,80243,Denver,Colorado,1,4,1,19.16,52,8,566.71,Gina
10094,Agathe,Houselee,0,8/13/1966,80243,Denver,Colorado,1,4,1,19.16,52,6,436.42,Erica
10095,Benjamin,Brahan,1,12/25/1954,75049,Garland,Texas,1,6,1,20.13,64,2,251.49,Jason
10095,Benjamin,Brahan,1,12/25/1954,75049,Garland,Texas,1,6,1,20.13,64,8,456.98,Andrew
10095,Benjamin,Brahan,1,12/25/1954,75049,Garland,Texas,1,6,1,20.13,64,6,862.84,Matt
10096,Constancia,Camerello,0,6/11/1972,94169,San Francisco,California,0,3,1,47.86,47,10,455.25,Erica
10096,Constancia,Camerello,0,6/11/1972,94169,San Francisco,California,0,3,1,47.86,47,15,87.33,Jessica
10096,Constancia,Camerello,0,6/11/1972,94169,San Francisco,California,0,3,1,47.86,47,3,581.57,Gina
10096,Constancia,Camerello,0,6/11/1972,94169,San Francisco,California,0,3,1,47.86,47,18,490.32,Gina
10097,Ollie,Humberston,1,11/25/1995,90410,Santa Monica,California,1,3,0,4.33,23,4,578.48,David
10097,Ollie,Humberston,1,11/25/1995,90410,Santa Monica,California,1,3,0,4.33,23,18,425.8,Andrew
10097,Ollie,Humberston,1,11/25/1995,90410,Santa Monica,California,1,3,0,4.33,23,5,893.96,Matt
10098,Corilla,Garahan,0,4/18/1977,64187,Kansas City,Missouri,1,1,0,44.79,42,11,524.28,Gina
10099,Sophi,Hoodspeth,0,8/17/1959,94280,Sacramento,California,0,3,1,12.51,59,14,617.82,Gina
10099,Sophi,Hoodspeth,0,8/17/1959,94280,Sacramento,California,0,3,1,12.51,59,9,839.37,Tiffany
10099,Sophi,Hoodspeth,0,8/17/1959,94280,Sacramento,California,0,3,1,12.51,59,2,93.5,Jessica
10099,Sophi,Hoodspeth,0,8/17/1959,94280,Sacramento,California,0,3,1,12.51,59,7,555.22,Gina
10100,Inness,Gehrtz,1,6/24/1977,65218,Columbia,Missouri,1,1,1,57.78,42,5,525.57,David
10101,Wake,Loveguard,1,8/14/1979,16107,New Castle,Pennsylvania,0,0,1,26.4,39,2,702.51,Matt
10101,Wake,Loveguard,1,8/14/1979,16107,New Castle,Pennsylvania,0,0,1,26.4,39,6,177.82,Jason
10101,Wake,Loveguard,1,8/14/1979,16107,New Castle,Pennsylvania,0,0,1,26.4,39,7,99.24,Jason
10101,Wake,Loveguard,1,8/14/1979,16107,New Castle,Pennsylvania,0,0,1,26.4,39,0,117.86,Jason
10101,Wake,Loveguard,1,8/14/1979,16107,New Castle,Pennsylvania,0,0,1,26.4,39,11,543.75,David
10102,Yorgo,Chillistone,1,3/14/1998,98158,Seattle,Washington,1,3,1,7.4,21,7,126.81,Jason
10102,Yorgo,Chillistone,1,3/14/1998,98158,Seattle,Washington,1,3,1,7.4,21,11,233.03,Jason
10102,Yorgo,Chillistone,1,3/14/1998,98158,Seattle,Washington,1,3,1,7.4,21,16,88.36,Jason
10102,Yorgo,Chillistone,1,3/14/1998,98158,Seattle,Washington,1,3,1,7.4,21,9,432.9,Andrew
10103,Libby,Shergill,0,5/15/1985,10120,New York City,New York,1,0,0,46.67,34,8,464.39,Erica
10103,Libby,Shergill,0,5/15/1985,10120,New York City,New York,1,0,0,46.67,34,5,757.71,Tiffany
10103,Libby,Shergill,0,5/15/1985,10120,New York City,New York,1,0,0,46.67,34,1,214.59,Jessica
10103,Libby,Shergill,0,5/15/1985,10120,New York City,New York,1,0,0,46.67,34,6,379.56,Erica
10103,Libby,Shergill,0,5/15/1985,10120,New York City,New York,1,0,0,46.67,34,7,203.04,Jessica
10103,Libby,Shergill,0,5/15/1985,10120,New York City,New York,1,0,0,46.67,34,13,423.24,Erica
10103,Libby,Shergill,0,5/15/1985,10120,New York City,New York,1,0,0,46.67,34,0,265.4,Erica
10103,Libby,Shergill,0,5/15/1985,10120,New York City,New York,1,0,0,46.67,34,18,366.03,Erica
10104,Burt,Ziehm,1,2/6/1966,78405,Corpus Christi,Texas,1,6,1,11.98,53,17,627.14,David
10104,Burt,Ziehm,1,2/6/1966,78405,Corpus Christi,Texas,1,6,1,11.98,53,8,261.52,Jason
10104,Burt,Ziehm,1,2/6/1966,78405,Corpus Christi,Texas,1,6,1,11.98,53,9,649.78,David
10105,Marika,Janicki,0,12/27/1993,92170,San Diego,California,0,3,0,16.36,25,3,135.27,Jessica
10105,Marika,Janicki,0,12/27/1993,92170,San Diego,California,0,3,0,16.36,25,5,606.45,Gina
10105,Marika,Janicki,0,12/27/1993,92170,San Diego,California,0,3,0,16.36,25,18,624.03,Gina
10105,Marika,Janicki,0,12/27/1993,92170,San Diego,California,0,3,0,16.36,25,8,721.74,Tiffany
10106,Sherline,McHardy,0,7/20/1997,18706,Wilkes Barre,Pennsylvania,0,0,1,36.16,22,6,686.35,Gina
10106,Sherline,McHardy,0,7/20/1997,18706,Wilkes Barre,Pennsylvania,0,0,1,36.16,22,16,654.68,Gina
10106,Sherline,McHardy,0,7/20/1997,18706,Wilkes Barre,Pennsylvania,0,0,1,36.16,22,18,855.83,Tiffany
10106,Sherline,McHardy,0,7/20/1997,18706,Wilkes Barre,Pennsylvania,0,0,1,36.16,22,10,190.31,Jessica
10106,Sherline,McHardy,0,7/20/1997,18706,Wilkes Barre,Pennsylvania,0,0,1,36.16,22,13,749.91,Tiffany
10107,Rhodie,Starford,0,10/13/1988,29805,Aiken,South Carolina,0,5,1,14.5,30,7,804.05,Tiffany
10107,Rhodie,Starford,0,10/13/1988,29805,Aiken,South Carolina,0,5,1,14.5,30,4,454.99,Erica
10107,Rhodie,Starford,0,10/13/1988,29805,Aiken,South Carolina,0,5,1,14.5,30,3,554.47,Gina
10107,Rhodie,Starford,0,10/13/1988,29805,Aiken,South Carolina,0,5,1,14.5,30,17,874.21,Tiffany
10107,Rhodie,Starford,0,10/13/1988,29805,Aiken,South Carolina,0,5,1,14.5,30,11,690.65,Tiffany
10108,Norry,Raff,1,9/19/1996,40293,Louisville,Kentucky,1,5,0,1.61,22,13,707.69,Matt
10108,Norry,Raff,1,9/19/1996,40293,Louisville,Kentucky,1,5,0,1.61,22,6,299.74,Andrew
10108,Norry,Raff,1,9/19/1996,40293,Louisville,Kentucky,1,5,0,1.61,22,18,182.49,Jason
10109,Milty,Stockney,1,5/12/2000,50320,Des Moines,Iowa,1,1,0,33.19,19,13,718.6,Matt
10109,Milty,Stockney,1,5/12/2000,50320,Des Moines,Iowa,1,1,0,33.19,19,3,133.35,Jason
10109,Milty,Stockney,1,5/12/2000,50320,Des Moines,Iowa,1,1,0,33.19,19,7,181.11,Jason
10109,Milty,Stockney,1,5/12/2000,50320,Des Moines,Iowa,1,1,0,33.19,19,17,750.18,Matt
10110,Oliy,Scone,0,2/12/1992,21265,Baltimore,Maryland,1,5,1,16.57,27,7,479.96,Gina
10110,Oliy,Scone,0,2/12/1992,21265,Baltimore,Maryland,1,5,1,16.57,27,9,203.76,Jessica
10111,Ardyce,Rodolico,0,10/29/1964,45020,Hamilton,Ohio,1,1,1,59.37,54,3,549.58,Gina
10111,Ardyce,Rodolico,0,10/29/1964,45020,Hamilton,Ohio,1,1,1,59.37,54,10,341.22,Erica
10111,Ardyce,Rodolico,0,10/29/1964,45020,Hamilton,Ohio,1,1,1,59.37,54,5,697.98,Tiffany
10111,Ardyce,Rodolico,0,10/29/1964,45020,Hamilton,Ohio,1,1,1,59.37,54,0,491.17,Gina
